start	end	text
0	5440	So I recently watched a YouTube video about the movie Mad Max Fury Road.
5440	10800	It was the Comic-Con trailer, which is a really good trailer, by the way.
10800	16960	But this made YouTube decide that all I ever want to watch is Mad Max videos, and...
16960	20320	Well, to their credit, that's right.
20320	23440	But one video it recommended to me was
23440	28720	Everything Wrong with Mad Max Fury Road by a channel called CinemaSins.
28720	34480	Now, I've never watched a video by CinemaSins before, but I watched this one,
34480	39280	and the first thing I noticed was that their audio seems a little weird.
39280	43360	My name is Max. My world is fire and blood.
43360	46800	And then they complain about Tom Hardy sounding unintelligible.
46800	49440	Also, Tom Hardy is forced to speak unintelligibly, cliche.
49440	54080	And I thought, that's odd, I don't remember him sounding like that in the actual movie,
54080	55200	so I went and checked.
55920	60880	My name is Max. My world is fire and blood.
60880	64800	My name is Max. My world is fire and blood.
64800	68960	I am the one who runs from both the living and the dead.
69600	74320	I am the one who runs from both the living and the dead.
74320	78480	Now, I don't know if this is something CinemaSins does for all of their videos,
78480	81920	but, you know, it's kind of unfair to edit the audio
81920	84880	and then complain about it sounding unintelligible.
85280	88560	So I thought, whatever, I'll watch the rest of the video,
88560	92720	and holy shit, these guys are wrong about nearly everything.
94640	97760	I don't understand it. Is it a joke that I'm not getting?
97760	100320	Is it, like, their gimmick?
100320	104320	Like, where CinemaSins, we get everything wrong on purpose?
105360	109440	I don't know, but I'll be honest, the video annoyed me.
109440	115760	It annoyed me that they were frequently wrong in very lazy ways.
115760	118640	It annoyed me that they often edited the footage
119520	123520	to obscure the fact that they were incorrect in a point they were making,
124480	126880	and it annoyed me enough to make this video.
136640	138720	Max is a dick to two-headed lizard things.
138720	140880	Max isn't being a dick to the lizard.
140880	144480	He doesn't stand on it because he thinks it's funny or whatever.
144480	147280	He actually eats the lizard in the next shot.
149680	152720	These cars made no sound until they made an appearance in the film.
152720	154080	This isn't a mistake.
154080	156960	The cars are supposed to surprise the audience,
156960	162560	and the sudden roar of the engine is a contrast to the silence of the desert.
162560	165840	If you watch the full scene, that's a lot more apparent.
168720	179840	So this is one of the weirder types of sins that CinemaSins like to do.
179840	185360	They just say what is happening on the screen and then give the movie a sin.
186240	187360	I don't get it.
187360	188480	They do it all the time.
188480	189360	Here's another one.
191520	193200	What's... what's that?
193200	194720	That's just what was happening?
194720	196400	What's... what's wrong with that?
196400	197520	Is that meant to be bad?
198720	206480	The guy's got the brand right there in front of Max's face.
206480	210000	How is that the mere distant idea of being branded?
210000	213360	It's... the branding is imminent.
213360	215680	Why are all these guys bald and painted white?
215680	217360	Movie has zero interest in explaining.
217920	222560	So the reason the movie never tells us why these guys are bald and painted white is because
222560	224000	it doesn't really matter.
224880	229280	What matters is that they're all part of a cult and they all look the same.
229280	234400	They could paint themselves red or blue and the effect would be the same.
235760	240000	At a stretch, you could say that they paint themselves white because Joe needs that white
