start	end	text
0	3500	Ah, here I am in my childhood bedroom.
3500	6620	That's what it is. This is what my childhood bedroom was.
6620	10340	Look, I think all that matters is that I had a normal childhood
10340	14340	and my experience is made for hashtag relatable content!
14340	15040	AHH!
15040	17760	Because recently I've been thinking an awful lot about nostalgia.
17760	22340	You're probably wondering, why are you filming on a bed with all of these stuffed toys?
22340	27560	Are you trying to rip off Jenny Nicholson so that you can finally catch up to her in terms of subscribers?
27660	29160	And the answer to that question is...
30120	32200	Yeah. But also, for another reason.
32200	35200	Okay, we're gonna get into some real deep Hbomb lore here.
35200	39160	But for the first... decade of my channel,
39160	43420	it was basically just a place where I posted whatever random videos I thought were funny,
43420	45300	and Let's Plays and stuff like that.
45300	48880	But I also used to do, like, a web series that was making fun of video blogs.
48880	51760	It was just me with a camcorder messing about. It was silly.
51760	56300	In that old video series, I used to have a sequence where I would go to my bed
56300	58100	to answer viewer emails.
58100	60940	And really, it was just a way of using all the jokes that I thought of
60940	63480	that had nothing to do with the rest of the theme of the video.
63480	67900	Basically, it was just a technique used to justify doing something
67900	70820	completely unrelated to what people actually wanted or expected.
71440	72620	And, um...
73240	76160	So I'm using it now for a different reason.
76160	77360	Sitting on these bed...
78200	79200	These bed...
79200	83240	Because sitting on this bed with these ancient sheets from...
83240	87040	1996? 7? I'm guessing?
87460	91740	Makes me feel nostalgic for an earlier point in my life.
91740	94120	And that's what this video is gonna be about.
94120	97380	Speaking of the past, the 1980s were really...
98260	99000	interesting.
99000	102840	I was born in the 90s, so my real love was the stuff I had access to,
102840	107340	like Pokémon and Power Rangers, you know, where they beat up cool monsters
107360	111040	and did fighting and there was explosions and giant robots.
111040	112500	It was a kid's dream.
112500	115700	And the music was so catchy that they've been reusing that same riff
115700	119920	in bits of music for the last, like, 25 years.
120920	122220	Oh, wow.
123000	125260	I've learned how to feel old.
125260	128340	But a secret fascination of mine was the 80s.
128340	130800	To me, they were like the dark times.
130800	135260	This period from before I was born and we had all of these ancient artifacts from it
135260	137520	that only I could make sense of.
137520	141220	The Teenage Mutant Ninja Turtles and He-Man and the Transformers
141220	143300	weren't really for me.
143300	146560	They were for kids from a previous generation.
146560	151800	And luckily for me, thanks to VHS, a format that I've heard someone cool made a video about once,
151800	156220	I could re-watch these ancient stories from the before time over and over
156220	159180	without ever having to develop a personality.
159180	161560	Transformers in particular was really cool.
161600	163860	But then one day in Blockbusters,
163860	166600	and I only realize now how dated this video is going to be,
166600	171100	I saw a copy of a tape for The Transformers The Movie.
171100	173900	And that's weird because I thought movies were for adults and not kids
173900	178320	who watch their favorite stuff at 5 in the morning or however early I used to be able to wake up.
178320	182860	So I forced my dad to rent it and I spent a weekend watching it over and over
182860	188100	and storing all of its images in my brain for the rest of time.
188140	191860	There are some powerful images in that film which will never leave me.
191860	193600	I never learned an instrument.
193600	195100	["Turkish March"]
195100	198680	But in my adolescent and then later adult years,
198680	202600	I noticed that a lot of people my age or slightly older
202600	205480	didn't really remember the show in that much detail
205480	209980	but still remembered a lot of stuff from that movie and they might not have even seen it for decades.
209980	212680	And I've been curious for quite a while about how it ended up that way
212680	217280	so lately I re-watched some of the show and then the movie to try to figure out how to...
218360	220480	Actually, no.
220480	226860	I don't really have a justification for my life choices in such a clear-cut way like that.
226860	231280	To be honest, most of my videos are me hastily writing an introduction and a conclusion
231280	235560	to the bit that I just felt like making for no particular reason
235560	237900	and this time I just don't have one.
237900	242780	I'm going to talk about The Transformers show and the 1986 movie
242780	247960	for an amount of time and you can watch it if you'd like.
249280	251280	I'm gonna make that the thumbnail.
251280	254120	["Turkish March"]
254120	258460	Something I didn't really realize as a kid and probably should have done
258460	262120	is that The Transformers show is basically just a really explicit toy commercial.
262120	265340	I was really curious how a show could come to be like this
265340	269460	so I asked my father, Vladimir Ilyich Ulyanov, how it came to be
269460	272880	and he told me it was all the fault of that capitalist pig dog, Reagan.
272880	277260	Ronald McDonald's Reagan was, of course, president of the United States for most of the 80s
277260	282380	and he famously hated regulation almost as much as he hated South American civilians.
282380	288340	I believe that prior to Reagan, broadcasters weren't allowed to do more than 12 minutes per hour of advertising
288340	293380	and, you know, a show which is basically selling a toy probably would have counted as advertising.
293380	298760	Reagan took office in 1981 and his FCC oversaw a complete overhaul of all these regulations,
298760	303140	putting the free market in charge of what children could see.
303140	306140	And as we know, Reagan's policies are beyond criticism.
306140	311640	My generation grew up being advertised to every waking moment of their entire lives
311640	314520	and all of us turned out fine.
314520	320760	And that allowed the creation of shows like My Little Pony, G.I. Joe, He-Man,
320760	324760	Mask, which I just remembered now while filming this bit,
324760	329020	and, yes, Silverhawks.
329020	332320	Partly metal, partly regal.
332320	333820	Ho-ho-ho-ho-ho!
333820	334940	I mean the Transformers.
334940	340900	These robots fight every episode and then at the end the status quo is usually restored
340900	348600	and maybe another robot turns up who can show off their amazing new abilities.
348600	350980	And it's in stores now.
351000	353900	And by now, I mean 30 years ago.
353900	355200	Oh my god.
355200	359620	I think the go-to example from this of the episodes I watched is the one called Bot.
359620	364200	Okay, there's this one robot called Bruticus who's like a big, really powerful robot.
364200	368660	He's way bigger than all the others because he's actually made of five smaller Decepticons
368660	369620	and they all team up and go,
369620	370160	BLEH!
370160	372660	He's the most powerful one.
372660	376240	He's just this utter destructive killing machine.
