start	end	text
0	3440	The 12,018 Human Era Calendar is out now.
3440	7640	You can order the limited edition for the short time of 10 days, and then never again.
7640	11800	It's like a regular calendar for 2018, but with one important difference.
11800	15040	It's for the year 12,018 of the Human Era.
15600	20280	We explained why this should be our current year in our A New Calendar for Humanity video.
21200	25600	Last year's calendar got a lot of feedback, and we listened to what you wanted.
26160	30800	The 12,018 calendar has much more room for notes, a spiral binding,
30800	35000	we got the shipping costs down, and it will arrive in time for Christmas.
35600	40000	It's printed on high-quality paper, has a gold cover, and it was produced in Seattle,
40000	42400	so we could ensure Kurzgesagt quality.
43200	47800	The calendar itself features 12 detailed illustrations of human cultures around the world.
48800	53000	Order it now. It's available for the limited time of 10 days until October the 20th.
53800	59400	The Human Era Calendar is a passion project for us that represents the idea of human unity and progress,
59400	63400	and that we need to work together to stay alive and to travel to the stars.
64800	68000	It's the second time we've made one, and we're trying to make this a regular thing.
69200	72400	Thanks a lot to everyone who loves the idea of a new history.
72400	76600	We couldn't do any of this without this group of like-minded humans around the world.
83000	85000	Bark, bark!
