start	end	text
0	13000	There's one thing I've noticed about all the Golden Crocoduck nominees over the years.
13000	18920	They're nearly all men, or of indeterminate sex, and I began to wonder, is the proud public
18920	21880	display of ignorance somehow just a male thing?
21880	27320	Are women a bit more modest about displaying their private foibles in public, or are they
27320	29480	so much smarter than men?
29480	33840	The realisation was prompted by the fact that we have one lone female nominee for this
33840	38740	year's Golden Crocoduck, who goes by the YouTube name of Aminakin.
38740	42020	Before I tear into her, I'll say this for Aminakin.
42020	45880	Even if she doesn't understand evolution, at least she's tackling a serious science
45880	52080	subject instead of projecting the stereotypical image of women as obsessed with hair and make-up.
52080	54920	So here is her thoughtful opinion of Charles Darwin.
54920	58880	The Elemis Pro Radiance Cream Cleanser, I've used this before because my sister used it,
58880	59880	and it was just...
59880	66840	Inside this kit you get three pieces of skincare, and give you see instead of using your cleanser
66840	71640	in the morning, it's a very simple, basic, everyday eyeliner.
71640	76040	God damn it, will you stop talking about skincare, eye cream and cleanser and give us your opinion
76040	77600	on Charles bloody Darwin?
77600	85000	Basically, his theories had something to do with this idea that man became more and more
85000	90200	intelligent, and as man did so, as man evolved, man became whiter and whiter.
90200	93800	That's basically Darwin's theory.
93800	94800	Where do I start?
94800	99040	Well, let's start with the fact that Darwin's theory, as you call it, is not a theory, but
99040	102000	a principle called natural selection.
102000	106200	And the principle of natural selection says nothing about people becoming whiter as they
106200	108160	get more intelligent.
108160	113840	It shows how genetic traits that favour survival get passed on to successive generations.
113840	118320	I have no idea whether Darwin thought people got whiter as they got more intelligent, and
118320	120000	it really doesn't matter.
120000	124480	All sorts of silly ideas were believed in the 19th century, including the idea that
124480	129760	the superiority of the white races proved creation, and that inferior races had become
129760	133840	savages because of their fall from the Garden of Eden.
133840	139160	Whatever people thought 150 years ago, whether they were arguing for or against creation,
139160	142640	makes no difference to our current scientific knowledge.
142640	147200	But in case Darwin ever did think that intelligence makes you whiter, I'm happy to say that the
147200	153080	principle of natural selection and 100 years of research shows that he was wrong.
153080	157960	In fact, natural selection suggests that our ancestors must have got blacker as they became
157960	162720	more intelligent, because when they emerged from the trees and began hunting on the savannah,
162720	165440	they lost their protective covering of fur.
165440	169640	As a result, more melanin was produced in the skin to shield it from the sun's ultraviolet
169640	171000	rays.
171000	176520	But the loss of fur and the gain in intelligence were not genetically linked, they simply evolved
176520	179120	together through natural selection.
179120	184600	Similarly, as humans migrated out of Africa to more extreme latitudes, they lost melanin
184600	189120	because they had less need for protection from ultraviolet radiation, and the paler
189120	194480	skin allowed them to absorb what limited ultraviolet radiation they were exposed to in order to
194480	197320	synthesize vitamin D.
197320	202440	How is it Amenakin failed so miserably to understand natural selection, or the fact
202440	206400	that it shows no link between skin colour and intelligence?
206400	210800	It all started, of course, with the obligation to follow religious doctrine.
210800	215840	We're not supposed to believe in evolution, we're not supposed to believe that this is
215840	219800	how it happened, so I really wanted to look into it and see what Islam had to say about
219800	220800	all this.
220800	228000	I happened to come across this book randomly one day, and I was completely hooked as soon
