start	end	text
0	4620	Today I want to talk about a simple yet important element in narrative structure
4620	10140	known as planting and payoff. The most basic way to think of planting and payoff
10140	15460	is the idea of Chekhov's gun. In an 1889 letter Chekhov wrote one must never
15460	19980	place a loaded rifle on the stage if it isn't going to go off. Chekhov believed
19980	24300	that all narrative elements in a story should be both necessary and irreplaceable.
24300	30300	Well, I've only got four for big boy here so he's all but useless. Not all movies adhere to
30300	37300	this principle. Some just meander around and do whatever, but good ones do.
37300	41820	You've got two left! And I know that a lot of this is a matter of taste, but in a broader sense
41820	45700	audience satisfaction derives in part from the way that narrative elements are
45700	49820	introduced and paid off. Some plantings are obvious with an inferred, this is
49820	54420	going to pay off later, basically emblazoned into the sky, and others are
54420	58740	more subtle. But for a full satisfying narrative, generally when an element is
58740	67700	introduced, be it plot driven, thematic, or physical, it should pay off in some way
67700	72740	and also tie in to all the other narrative elements.
80540	85740	Whenever people, correctly, use the term deus ex machina, it isn't so much because
85740	90740	the salvation element is convenient, but because it had not been planted or set
90740	95300	up. You don't call Max's method for saving Furiosa at the end of Mad Max Fury
95300	99380	Road a deus ex machina because the means are so thoroughly planted throughout
99380	102660	the narrative, especially in the first act of the film, so that when the
102660	109380	vulvalini says, the audience immediately knows what the solution is because Max's
109380	112700	universal donor blood has been repeatedly established. The importance of
112700	116020	how narrative information is planted and paid off is best demonstrated when it is
116020	123100	done poorly or not at all. Just because an element is planted doesn't mean the
123100	131580	payoff, to put it diplomatically, is necessarily narratively satisfying.
131580	135860	Narrative elements can be introduced in a manner of ways. Dialogue is a common
135860	141780	one, but this is film, it is never as simple as just a line of dialogue
141780	146620	introducing an element. The framing, the color, the camera movement, the sound
146620	151500	design, all of these elements imbue meaning. So pacing matters, but so too
151500	156700	does order. To pick on Zack Snyder, again, because he is really bad at this
156700	160180	particular thing, the order in which you place your narrative elements matters.
160180	165500	For example, the idea that Clark should hide his alien self in Man of Steel.
165500	178340	The problem with introducing this conflict is that tension of will he or
178340	182860	won't he use his powers to help people has already been resolved. It's resolved
182860	187280	in the very first scene we see adult Clark. So we have the planting after the
187280	192220	payoff. The answer is given before the question. The DC Universe films, Man of
192380	196740	especially, rely way too heavily on what the audience already knows about Superman
196740	202140	from their basic experiences of living in the world, rather than setting up its
202140	205660	own internal narrative about this character. The trick with narrative is to
205660	209140	plant elements early and eventually pay them off in a way that doesn't feel
209140	217500	obvious or contrived. It needs to make sense and it needs to feel organic.
217500	220700	Information can be imparted through dialogue, but I'm more interested in
220700	225060	visual and sound information, so I wanted to do a brief overview of three
225060	230140	non-dialogue elements from Mad Max Fury Road. The silver spray, Max's blood, and
230140	237380	Max's boot. Your basic narrative planting and payoff will include a setup, a
237380	243940	reminder, and the payoff. Though depending on how closely together within the
243940	248860	narrative the planting and the payoff occurs, we may not need a reminder. Let's
248860	259060	look at the war boy spray. This nameless character is fatally wounded. The sound
259060	268100	drops out, the film slows down, all of the characters pay attention to this guy,
269740	275020	and it draws audience attention to the fact that this is important information
275060	280220	and you need to pay attention. First we get the visual element, the spray,
280220	293220	followed by a dialogue element, and then this. Information acquired. Silver mouth
293220	296540	spray signifies that a pseudo-religious suicide mission is about to take place,
296540	300660	the witness call and response imparting that to these guys, this is the most
300740	305100	badass thing ever, and also communal. They are judged on their performance. See
305100	314260	these guys are impressed. Slit, not so much. So the payoff for this comes not far down
314260	318740	the road. Nux is the only war boy left who can stop Furiosa after she runs this
318740	323020	vehicle into the hurricane. This further spurs him on, he wants to be like these
323020	330060	guys. So without having to say anything so on-the-nose as it's suicide bomb time,
330220	339140	when Nux starts doing this, we, like Max, immediately intuit his intentions. So what
339140	342140	I find remarkable about the way this culture is explained to the audience,
342140	345940	despite this world and culture being so removed and alien from our own, is that
345940	348860	we don't really need some fish-out-of-water character having the
