start	end	text
0	5360	Many of our viewers have asked us a very serious question.
5360	10480	What if we made a big pile of bombs and exploded every nuclear weapon in the world all at once?
10480	15800	Strangely enough, we couldn't find a good source to answer this question to our satisfaction.
15800	21080	So we gathered together a few scientists to calculate what would happen and find an answer
21080	24920	to this extremely important scientific problem once and for all.
24920	31880	Currently, there are 15,000 nuclear weapons on Earth. The US and Russia both have around 7,000,
31880	37820	while France, China, the UK, Pakistan, India, Israel and North Korea own around 1,000 between them.
37820	43600	But how much destructive power is this really? Let's try to put these numbers into perspective.
43600	59640	On Earth, there are about 4,500 cities or urban areas with at least 100,000 inhabitants.
59640	64480	Some are bigger than others, so we'll assume that on average, we need three nuclear bombs
64480	70000	to completely wipe out one city. This means we could destroy every single city on planet
70000	74680	Earth with our nuclear arsenal, killing more than 3 billion people, roughly half of humanity,
74680	81480	in an instant. And we'd still have 1,500 nuclear weapons left. Now that's what an expert would call
81480	86560	overkill. So we can say with confidence that we have a lot of nuclear weapons and they can do a
86560	93040	lot of damage. But what if we make a huge pile of all 15,000 bombs and pull the trigger? Let's drop
93040	97040	our nuclear pile in the middle of the Amazon rainforest, just to show nature who's boss.
97040	103760	Our warheads, piled haphazardly, fit into a small warehouse. A typical US warhead has the
103760	111400	power of 200,000 tons of TNT. So 15,000 warheads would be the equivalent of 3 billion tons of TNT.
111400	116240	For scale, this is enough to rebuild the whole island of Manhattan with every building and
116240	122200	skyscraper using stacks of TNT. The closest thing we can compare to the energy gathered here is a
122400	128280	volcano. One of the deadliest volcanic eruptions in recorded history took place in 1883 on the
128280	134040	island of Krakatoa. The eruption was so powerful that 70% of the island and the surrounding
134040	138840	archipelago was destroyed, killing tens of thousands of people. Its effects were felt
138840	145240	around the world for days after the event. Our nuclear pile contains 15 times the energy of the
145240	154520	Krakatoa volcanic eruption. So let's finally push the button. Three, two, one. In a second,
154520	159360	a fireball 50 kilometers across vaporizes everything in its way and creates a blast
159360	165880	wave that flattens 3,000 square kilometers of forest. Every living thing within 250 kilometers
165880	171080	will start to burn. The explosion will be heard literally around the world as the pressure wave
171080	176840	circles the earth tens of times over the next few weeks. Millions of tons of incinerated material
176840	182120	are catapulted into the atmosphere. The mushroom cloud reaches the outer reaches of the stratosphere,
182120	188080	pushing up against space itself. After things have calmed down, a small crater about 10 kilometers
188080	192160	across is left in the center of the worst world fires the planet has seen in millennia,
192160	198120	spreading throughout South America, burning down forests and cities alike. And now the unpleasant
198120	203880	part begins. Extremely radioactive material will kill living things very quickly and a large area
203880	208160	several kilometers around the crater is now uninhabitable, as is everywhere for hundreds
208160	213280	of kilometers downwind. Much of the fallout is carried high into the atmosphere by the mushroom
213280	219040	cloud and carried around the planet. The amount of radioactive material in the environment doubles
