start	end	text
0	5880	You're right Carl, linen is expensive and we should kill all the white people, which
5880	11240	is what this book says. Oh hello! I didn't see you there. Today we're going to watch
11240	15240	the new Ghostbusters trailer. I'm sure it'll be great!
15240	22240	Oh yeah, of course. Sorry. Alright, this time.
30000	37000	Aaron, no one's home.
51360	58360	For too long, the real heroes of culture have sat idly by and let feminism destroy everything
59360	66360	great about society. But with this Ghostbusters trailer, it's time to fight back. You can
67840	73920	tell it's feminist because there's wombs in it. What's next? The Stay Puft Marshmallow
73920	80920	woman? They're taking our movies and our video games and soon there'll be nothing left. Busting
81560	88560	used to make us all feel good. But now, now I'm lonely. I'm lonely and it's everyone else's
89320	96320	fault. But what are we supposed to do about it? Who are we going to telephone?
96320	103320	Oh hey. What's all this then? Oh I'm doing an over the top satirical parody of the people
104320	111320	who think the Ghostbusters trailer is destroying the world. Yeah well, the thing about that
111360	117200	is, MRAs and anti-feminists have gotten so ridiculous at this point that it's almost
117200	122360	indistinguishable from parody. It's impossible to do. I mean, not even Roosh knows which
122360	126160	of his articles are satire anymore. You know that's actually a really good point, isn't
126160	133160	it? This is stupid. We'll do it the normal way. Come on Mort.
134160	139160	Oh god. Man, that would have been a really stupid gimmick to do in a whole video, right?
139160	145880	Hey, wait, hold on. I think you dropped this! Luckily you don't need me to tell you the
145880	150920	trailer's bad. You can go and watch it. Or any of the hundred million people who already
150920	157920	watched it and reacted to it. But whatever, you know, it's a bad trailer. It doesn't...
158400	165400	It doesn't mean feminists have destroyed Ghostbusters. Feminism is going to destroy Ghostbusters!
168400	172840	Stop it. We already agreed we're not doing this. Oh really? You know we'd have to pay
172840	178200	extra to express ship this hat, right? Oh no, we bought a cheap ass fedora on eBay.
178200	185200	It's a trilby! How dare you! What's more important to me is showcasing one of, if not the greatest
186200	192200	overreactions to a bad trailer in film history. I'm talking, of course, about Thunderf00t.
192200	198200	Yeah, the Ghostbusters. This time it's a progressive politically correct chick flick.
198200	204200	Thunderf00t, shown here failing to debate noted creationist moron Eric Hovin so badly
204200	209520	his best rebuttals consist of calling him a retard in post, knows the truth. Feminism
209520	216520	is a threat to Ghostbusters. He's also notable, of course, for making videos about, for example,
217360	222600	a woman he thinks is wrong, a woman he thinks is wrong, a woman he thinks is wrong, a woman
222600	226680	he thinks is wrong, and a different woman he thinks is wrong. Oh, and a couple dozen
226680	231080	more about that first woman, just to make sure you know she's wrong. You know, the ground
231080	234920	has to be properly covered. She's wrong. Did I make that clear enough? Okay, no, maybe
234920	239840	a couple more. There we go. Now we can put it to rest and rant about the new Ghostbuster
239840	245440	film. It's Ghostbusters, but that's fine. Sure, get the name of the film wrong. That
245440	250000	doesn't impact your argument at all. Thunderf00t appears to have a problem with this picture
250000	255200	taken on set because, you see, yeah, it's a bunch of privileged middle-class women who
255200	260680	think that merely having a certain set of sexual organs makes them special. However,
260680	266960	these women don't actually realize that taking a picture where you've deliberately and completely
266960	273560	excluded people by their sex is kind of archetypal sexism. Not only—
273560	278200	Oh, how exclusionary. There's no men in this picture. Oh, yeah, that's the real problem.
278200	283400	Not the seemingly systematic exclusion of women from working on film sets or anything.
283400	289880	You know, makes you think, who are the real sexists? Answer, these women. Look how happy
289960	297960	they are to have jobs. You are parasites on other people's creativity and their grammar,
297960	302600	apparently. Help, the feminists have attached themselves to my veins and they're drawing
302600	316200	out my ability to spell and type. Why weren't there men in this picture? Where are the men?
316200	323800	It's the sort of crazy lack of self-awareness that allows you to pronounce that 100% of white people are racists,
323800	326840	but black people can't be racist.
326840	331560	Wait, why is he cutting to a clip from CBSN? What does this have to do with Ghostbuster?
331560	339720	Oh, I get it. He thinks this person saying something stupid on TV is somehow representative of feminism as a whole.
341240	345800	Really? Is that—is that the shit he's pulling? Is he really pulling that? Is this not a joke?
345800	349960	Because this argument is about as stupid as it would be to use the time Thunderf00t didn't
349960	355080	have a very good debate with Eric Hovind as proof that all atheists are bad at debates.
355880	359240	Is it impossible? Is it an absolute impossibility for God to exist?
360120	369720	There is, uh, when you say, is it impossible, um, it is a malformed question.
370520	372840	Can you un-ask a bad question, please?
375000	379400	This is why atheism doesn't look credible to so many people, because when asked a really
379400	384920	straight-up question, the answer is, uh, um, the question is wrong.
386840	391160	Oh, God. I mean, no, no, sorry, I can't say that because there isn't one.
391160	396200	About 36 minutes into the video, Thunderf00t declares victory and tries to run away,
396200	400680	presumably in the hopes that he can edit the video enough to make it look like he really did win.
400680	404520	Instead, he just settled on calling him a retard over and over, which, as we know,
404520	406520	is basically proof that you're right.
406520	411240	Hovind stops him by asking perhaps the easiest question a human has ever been asked.
412120	413720	Is everybody's reasoning valid?
414440	419320	Oh, I can see the cogs turning. Is everybody's reasoning valid? What's his answer gonna be?
419320	425720	We are humans. We have the same genome. Everyone here has more or less the same genome.
425720	429560	Oh, he waffles for, like, a straight minute about how humans have brains.
430200	432920	I mean, that's almost an answer to the question.
432920	437320	A better answer would be no, but his was good, too.
437320	440680	I guess I just don't have the quick-thinking skills he does.
440680	443720	Even when he's right, this guy's bad at arguing.
443720	446760	I'm beginning to have some sympathy for creationism he's so bad.
446840	448840	Ah-ha!
448840	451400	Logical fallacy! That's a logical fallacy!
451400	453480	You can't, just because someone's bad at arguing,
453480	456680	doesn't make their argument wrong or someone else's argument right.
456680	461720	That's correct, my joke was technically fallacious, but it was also a joke.
462680	465560	No, you have to unsay it now, because if not,
465560	469480	I'll send my army of followers to pick apart that one joke you made
469480	472600	and ignore the actual point of the video.
472600	475400	I'm doing you a favor, unsay it now!
475400	477160	Okay, you know what? Fine, I will.
477160	480920	That was an initial confusion, but I think now we've got an answer to the question.
480920	481640	Are you happy?
482520	483960	Do I look happy to you?
485560	492600	Everywhere I look, even in trailers for science fiction comedy films,
494200	498840	I see feminists trying to take over and force their agenda down our throats.
498840	502840	I see feminists trying to take over and force their agenda down our throats.
503800	506440	And this is somehow everyone else's fault, but mine.
507560	508600	I'm so rational.
511480	512200	I'm rational!
513960	516120	This is what a patriarch looks like.
517400	521160	So, so far, Thunderf00t's two biggest problems with the new Ghostbusters film
521160	524040	is that there weren't any men in a picture taken to celebrate
524040	525960	how many women were working on the film,
525960	530440	and that this guy on an unrelated TV broadcast said something stupid.
530440	532600	Oh, I smell a Razzie already.
532600	535160	If you celebrate the difference in gender ratio
535160	538200	from the production staff on your film to another film,
538200	543320	that's basically the same as demanding people respect your vagina.
543320	545080	It's literally the same thing.
545080	549960	No, wait, I'm sure he's getting his actual reasoning why Ghostbusters is bad soon.
549960	552040	I mean, we're only, you know, halfway through.
552840	555160	I mean, you recall a while back.
555160	556920	Anita Sarkeesian, pitch this-
561320	563960	Even this video is about Anita Sarkeesian.
564760	566920	He can never stop talking about her.
570840	572520	Ghostbusters is bad.
572520	575000	Let me tell you about Anita.
575000	577640	Didn't she make this video in, like, 2013?
578440	580200	I mean, what the fuck?
580280	583080	Thunderf00t spends literally half this video-
583080	586280	Which, let me remind you, was supposed to be about Ghostbusters.
586280	588200	laboring this basic point.
588200	593160	One, Anita Sarkeesian proposed a game idea as a thought experiment in 2013.
593160	596040	Two, Anita Sarkeesian didn't actually make this game
596040	598840	because Anita Sarkeesian makes videos for the internet.
598840	603720	Therefore, she secretly thinks that idea was full of shit and wouldn't be profitable,
603720	608280	and therefore, feminist criticism itself is all garbage.
608800	609320	Um.
609320	612280	She was so confident that this game would be successful
612280	616920	that she spent not one cent of her almost million dollars of funding
616920	619480	trying to make this into a game.
619480	621880	And that's why Ghostbusters is-
625080	629400	It's a damn sight easier to be a critic than a creator.
629400	631880	Thunderf00t then cuts to some of the experiments he's done
631880	633640	as if, in order to criticize art,
633640	638120	you have to have done science experiments in an unrelated field of study.
638200	638920	It's okay.
638920	641400	Thunderf00t's allowed to criticize other people's creative work
641400	642920	because he's done beekeeping.
642920	644440	Where's Anita's bees?
644440	646440	Hashtag where's Anita's bees.
646440	650200	He also spends a good chunk of time regurgitating these memes of Anita Sarkeesian
650200	652680	where they take comments she made about gender signifiers
652680	654680	and character design in fictional media
654680	657320	and twist it to somehow mean that she thinks
657320	659720	real-life women shouldn't wear pink
659720	661240	or dress up at all
661240	662280	or have earrings.
662840	664440	Criticizing women for how they dress.
664440	665720	Oh, how rational!
665720	667640	Because that's what Anita was doing.
667720	671000	Let me remind you that this is a video about Ghostbusters
671000	673000	and half of it is spent complaining
673000	675880	that Anita Sarkeesian sometimes wears pink.
676520	679640	Which is one of the reasons why this girl-powered trailer here
680200	684520	currently has over a third of a million dislikes.
684520	687880	Oh, that's why people didn't like the Ghostbusters trailer.
687880	689000	Thanks, Thunderf00t.
693240	696360	But let's move on to his other video about Ghostbusters.
696360	697720	Yeah, he made two.
