start	end	text
0	3360	So for part two of our deep dive into gender and transformers
3840	6240	How's that for a phrase you never thought you'd say as an adult?
6360	10360	It's time to look at that most misunderstood of all film studies concepts
10960	12960	the male gaze
20320	23360	Male gaze is not just when a male character
23920	28320	Physically looks at a female character and the camera takes on the male characters point of view
28320	36120	Although that is certainly an aspect of the theory male gaze was a concept first developed by Laura Mulvey in her 1975 essay
36400	38240	visual pleasure and narrative cinema
38240	44400	It is important to note that the term originated as a film studies term and was expanded upon in the following decades in media studies
44760	50200	Communications and cultural theory in its original iteration the term male gaze relied heavily on the way
50200	54480	Cinematographers photographed women in movies and if you think Michael Bay is bad
81080	83080	The
91240	96840	Let's just say putting words to the idea of male gaze was a little more on the nose in
97480	102720	1975 than it is in today's mainstream media and it is still pretty on the nose today
102920	109960	Mulvey's idea of male gaze holds that women on film are objects for male fetishistic gazing with men as the de facto subject
109960	116440	And what about female gaze retorts the internet straw man according to Mulvey the language of film was made by male
116640	121760	filmmakers for male audiences female gaze isn't really a thing because even if say a
122240	126840	Female filmmakers tries to invert the idea of male gaze by fetishizing male bodies
126840	132840	It still uses the same language and techniques that male filmmakers used to create a degaze upon female bodies
132960	135920	Just substituting male bodies with female bodies
136000	139880	So according to the Mulvey in viewpoint Magic Mike XXL
140440	142720	Still falls under the purview of male gaze
143080	147760	Gaze has come to be defined not just by a house cinematographers shoot bodies within a frame
147880	151040	But also describes how one group season portrays another group
151080	157040	that's why it's not uncommon for for instance Joss Whedon's affinity for kick-ass fragile waifs or
157600	165000	Tarantino's use of girl fights or even Spielberg's use of beleaguered but powerless mother figures to fall under the purview of male gaze
165440	169320	But gaze does not only apply to members of one group portraying a different group
169320	173040	It can also describe how a group sees and portrays itself
173320	176920	Therefore the reason why Sam Witwicky and Cade Yeager are the way they are
177600	184600	Aggressive hostile abusive self-entitled insecure overcompensating paranoid lazy defeatist and obsessive a friend of yours. I'm not a romantic friend
185160	187160	Romantic friends do this your car
195040	198920	That is all a part of male gaze so in today's discussion
198920	204440	I am NOT going to talk about how Michael Bay's form of male gaze applies to his female characters. No, no, no
204760	207200	Today, I'm going to talk about how Michael Bay sees
207920	209840	the men's
209840	211840	Look at these two June bugs
212960	217200	There is a fascinating discussion of non-human masculinity to be had in these movies
218200	220200	It's supposed to hurt, it's an ass-kissing
220560	227720	Bumblebee oscillates between being a sapient thinking war machine and like a dog who keeps squirting his fluids on people. He doesn't like
229440	231280	Stop lubricating the man
231280	237980	There's a lot of sexual coding in the Transformers that you don't see in other Transformers media like Nokia bot has a dick cannon
238160	242480	Wheelie humps Michaela's leg and in the third movie when Michaela mysteriously disappears
242480	247060	He calls her a bitch before leering at Sam's new girl toy and of course dogs humping other dogs
247080	252700	But with regard to applying concepts like male gaze to male characters. I'm more interested in the two mains
253360	256720	protagonist of Transformers is one through three Sam Witwicky and
260200	264760	Protagonist of Transformers is four and five Cade Yeager your car
268440	271200	Like I think Michael Bay
271960	274480	Kind of hates them for what it's worth
274480	280640	I think he hates Wahlberg's character way less, but there is a staggering amount of baseless insecure aggression between the male characters
280640	283840	I'm about one second away from knocking you out taking the bomb and just leaving you here
284160	286840	You know, we got a rule about people messing with people from Texas
287920	291680	It's a freaking spaceship you go get insurance on a freaking spaceship
291680	294920	Good luck with that buddy pick any random scene in a Transformers movie
294920	300200	And if it's not like a soldier thing, it's probably two male characters being angry at each other over nothing, sir
300200	303440	Do you want to see the property? Sure. I'd be more than happy to give you a tour
303440	305240	I'll show you three other bars. I got buried up back then
305240	307480	I'll crack your head open like an egg in the fourth movie
307480	312040	The central character conflict is between Cade and his 17 year old daughter dating an older boy
314440	320800	What daddy doesn't like baby's new boyfriend one I punch you right in the mouth and you call the police on me
320800	324620	This is a pretty common character motivation for older male characters in Hollywood movies
325380	332540	Unselfconsciously hating daughter's love interest because he suspects that the boyfriend doesn't respect women because he's projecting him because he doesn't respect women and assumes
332540	337260	New boyfriend is like him and so the two are basically fighting over their object daughter lover the whole movie
340700	347140	This character arc usually ends with a dad dying so the breeding pair can go forth unfettered that doesn't happen in age of extinction
347140	352260	But the movie does add in some next-level creepy by having the boyfriend be four years the 17 year old
352420	356020	Senior and having him carry around a card with some obscure, Texas law
356020	362860	That means it's not statutory rape if I stoop your underage daughter Mark Wahlberg got a pre-existing juvenile foundation relationship
363180	365180	statute 2705-3
368820	370820	Yikes
371260	377620	But really it's all about Sam dear Sam Sam the ultimate worthless male protagonist, mr.
377980	379980	Masu-matsu
381420	386700	So worthless at the fourth movie doesn't even mention him and the fifth movie implies that he died off-screen somewhere
387740	391100	Probably slipped in the shower and choked on a bar of soap or something
391660	398700	That is how little respect Bay has for his own protagonist. That is not to say necessarily that Sam is worthy of respect
399780	402400	He is more or less defined by his own inadequacy
402400	408360	Let's go call your mom. I don't need any money for lunch. I have money from yesterday's lunch
408640	410800	Not demoralizing is they've saved the world twice
410800	414720	It's gonna be groveling for a job and inadequacy that he never really overcomes
