start	end	text
0	9520	Proud sons of the north, there is a fell voice on the air.
9520	14400	Whispers of a forgotten name, Alfa.
14400	17480	But how does one become Alfa?
17480	26320	What glorious night of wisdom will teach us?
26320	27320	Greetings-
27320	32320	Surprise flex.
32320	37980	Was quite a long time since I performed the glorious surprise flex.
37980	41240	This is gonna be a fun video.
41240	46760	Hello boys.
46760	57400	I get a lot of people on YouTube calling me Beta, and I'm still not sure what that means.
57400	60840	But I try to be open to criticism, so I've decided that what I need is an uncucked Alfa
60840	62000	hero to set me straight.
62000	64120	And I think I've found just the man.
64120	69760	His name is the golden one.
69760	70760	Fucking massive.
70760	72280	That's what I am.
72280	73400	Fucking massive.
73400	74400	That's what you are.
74400	77840	If you're gonna teach me to be Alfa, you're gonna need to be more than fucking massive.
77840	82560	I mean, you'd have to be the glorious, valiant champion of modern Europe, the ever-chosen
82560	86080	of the gods, the golden son of mother nature.
86080	92920	I actually do claim to be the glorious, valiant champion of modern Europe.
92920	99120	I do claim to be the ever-chosen of the gods, the golden son of mother nature.
99120	102260	You might find that ridiculous, but then again, look at me now.
102260	103480	You make a fair point.
103480	108480	I want you to act as I act, and I want you to follow my example.
108480	110160	I am ready to begin the training, master.
110160	114280	But first, let us awaken our masculinities by bathing nude together in the purifying
114280	117400	waters of Lake Malaren.
117400	119360	How to prepare an Alfa bath.
119360	123000	First, fill the bath with purifying Swedish lake water.
123000	125540	Pour one pitcher of elven rose water.
125540	127280	Light the flames of Logi.
127280	130120	Add a pitcher of milk of the Fenris wolf.
130200	132680	And now, it's time.
143960	147920	So tell me, proud son of Sweden, what does it mean to be Alfa?
147920	154520	Alfa also, in my sense of the word, is more like your cool, masculine, you being that
154520	155520	fucking force of nature.
156520	158840	So I say it is fucking Alfa Uruk-hai.
158840	161160	I don't mean that he has a high sofa standing.
161160	162520	I mean, you know, look at him.
162520	164520	It's fucking go time.
164520	166240	That's what it is.
166240	167920	I think I'm starting to get this.
167920	170240	So being Alfa means being cool and masculine.
170240	174520	Well, I don't know what could possibly be more Alfa than this.
186520	187520	Hell yeah.
187520	191520	I just poured a liter of wolf's milk on my face.
191520	195520	Consider this twink uncucked.
195520	198520	If you're part of my fucking tribe, and if you're gay, that's fine.
198520	199520	Well, I'm not gay.
199520	200520	Why would you think that?
200520	201520	It's cool.
201520	207520	As long as you're not sissy prancing around teaching degenerate behavior to younger people.
207520	210520	Well, I can assure you, there will be none of that on this channel.
210520	214520	With that said, gay pride in gay propaganda.
214520	216520	I'm not a proponent for that.
216520	220520	Because there is no reason to promote sex in public.
220520	223520	You know, I'm glad someone's finally saying something.
223520	225520	Because for my part, I find that kind of thing disgusting.
225520	228520	And I'm glad someone's finally taking a stand against it.
228520	230520	Sex is supposed to be intimate and private.
230520	235520	So that makes me resent gay pride, gay parades and stuff like that.
235520	236520	Exactly.
236520	238520	See, we're on the same page.
238520	243520	I don't know why gay people need to always be kissing in public, making a big spectacle of themselves
243520	250520	when straight people, we manage to keep our sexuality in the bedroom, you know?
250520	253520	Oh, pass the oil, would you Lars?
253520	255520	My balls are getting dry.
261520	266520	We must stand erect as Odin's spear in defiance of the gay agenda.
266520	268520	Well, this is all good fun.
269520	275520	If you become drunk, you have committed a terrible sacrilege and you will pay for it with your life.
275520	277520	Oh. Okay.
277520	280520	Not sure what that has to do with being masculine, but...
280520	284520	Today I want to discuss the Jewish question, the ethnic question, the alt-right...
284520	287520	Wait, what? The Jewish question? Hold on.
287520	288520	I thought I'd make this video...
291520	294520	What have you done to me? You're a goddamn fascist.
294520	296520	And oh boy is he.
296520	300520	I don't mean fascist in the meaningless way people throw the term around for anyone they disagree with.
300520	305520	I mean he is a committed white nationalist who thinks that all non-whites should be expelled from Europe.
305520	309520	He has a video about the Jewish question, and he even talks about the big H.
309520	315520	For the golden one, masculinity, nationalism, racialism, anti-feminism, and occult neo-Nazi paganism
315520	319520	are all united in one belief system he calls taking the glorious pill.
319520	323520	Now for the sake of moving on with this video, I'm not going to argue that it's wrong to be a Nazi.
323520	324520	I'm just going to assume it.
324520	327520	And it should always be okay to assume that being a Nazi is wrong.
327520	331520	I thought this was one of the three biggest lessons from the last thousand years of Western history.
331520	336520	You know, don't invade Russia, don't allow a ship to dock if everyone on board has died of the plague,
336520	338520	and don't allow nationalism to gain traction in Europe.
338520	339520	But here we are.
339520	343520	Anyway, this video is supposed to be about alpha males, so let's try to move on.
343520	345520	Wait a minute, the golden one has a new video.
345520	350520	It's called Fash Skyrim, which I guess is like Fascist Skyrim, and I warned you about this.
351520	354520	Apprentices of the Frankfurt School and Hillary supporters.
354520	356520	We've got to watch this.
357520	361520	Here's another one of those feminists who don't believe in the patriarchy.
362520	371520	I'm going to take her mood and celebrate the victory of Donald Trump.
373520	376520	Gentle women of the jury.
376520	381520	Alpha male exhibit number one is a larping Swedish fascist who plays Skyrim
381520	386520	so that he can pretend he's killing feminists in the Frankfurt School.
386520	388520	No further questions.
