start	end	text
0	4640	In the 1970s, thousands of chicken heads rained from the sky in Europe,
4640	8080	making foxes and other wildlife confused and very happy.
8880	9380	Why?
10160	14160	They were filled with a vaccine to fight the deadliest virus known to humanity.
14800	20080	Since the 1930s, a rabies epidemic had been sweeping across wildlife populations in Europe,
20080	23280	and humans wanted to finally get rid of the virus once and for all.
23920	28640	Rabies is named after Lyssa, the ancient Greek spirit of mad rage,
28640	31680	and has been haunting us for at least 4,000 years.
32400	37440	It can turn animals into angry beasts and humans into zombies that fear water.
38080	43200	But what makes Lyssa fascinating is not just how bizarre and deadly its infection is,
43200	47200	but also how incredibly good it is at avoiding our defenses.
47200	59520	Viruses exist on the edge between life and death,
59520	64160	hardly more than a few genetic instructions that need living cells to multiply.
64160	67440	The Lyssa virus is simple even for a virus.
67440	73760	It has only 5 genes, that is, the instructions for 5 proteins that let it solve complex problems,
73760	77440	infect a mammal, avoid its immune system, travel to its brain,
77440	80320	make more of itself, and infect new hosts.
81280	83440	Let's see what happens if you get infected.
84160	89600	It all starts with a bite, most likely by a dog carrying millions of viruses in its saliva,
89600	91280	pushing them deep into the tissue.
92000	94720	The goal is your nerve cells, your neurons.
95440	99840	They are living electrochemical wires transferring signals throughout your body
99840	102320	and can stretch for up to one and a half meters,
102320	106080	with their cellular machinery on one end and a terminal on the other.
106880	112160	The terminal is where cells talk to each other, by passing chemicals that convey information.
112160	115920	Lyssa probably binds to the receptors that are crucial for this process
115920	118800	and slips inside the unsuspecting nerve cells.
119600	122400	Inside, the virus has to solve a big problem.
122400	127040	It needs to get to the cellular machinery to take over the cell and make more viruses,
127040	130080	and because neurons are pretty long, this can be far away.
130880	132720	There is a solution at hand, though.
133600	138400	Cells have microtubules spanning their insides that give them structural integrity,
138400	142320	but they also provide a track system for a specialized delivery system.
143280	147440	Dynein motors are actual motors that use energy and deliver packages.
148080	150160	They're made from 50 different proteins,
150160	153440	10 times more than the virus and look like a little pair of shoes.
154400	158480	Lyssa uses one of its five proteins to hijack this amazing system
158480	160320	and order it to head for the nucleus.
161280	163680	What's the immune system doing to prevent all of that?
164240	166720	Well, unfortunately, not much.
167440	168880	Usually, when a virus attacks,
168880	172160	your civilian cells are crucial in activating your immune response.
173040	174880	They notice that they've been infected
174880	178400	and release hundreds of thousands of a special family of proteins,
178400	182240	the interferons that, well, interfere with viruses.
182240	183600	We'll have to simplify a lot,
183600	188640	but in a nutshell, interferons alert your immune system to make antivirus weapons.
188640	189840	But they do much more.
189840	193920	They tell civilian cells to turn down their protein factories for a while,
193920	197040	which means that viruses can't replicate efficiently anymore.
197600	200960	And interferons tell your cells to become super transparent,
200960	203520	which is important, because how can your immune cells
203520	207440	notice that your civilian cells are infected when viruses hide inside them?
208320	212160	Your body solves this by creating display windows into their insides,
212240	214640	called MHC class 1 molecules.
215600	218240	Cells constantly produce stuff to stay alive,
218240	221440	and to showcase to your immune cells what's going on inside them,
221440	223600	they take random samples of their products
223600	226800	and put them into these tiny display windows to give a peek inside.
227680	231120	Interferons tell your cells to make way more display windows
231120	232880	and become super transparent.
233760	236720	If a cell is infected and forced to make virus parts,
236720	239280	your immune cells will see these parts in a window
239280	241760	and order the infected cell to kill itself,
241760	243440	and all the viruses trapped within.
244640	248080	This is one of the most powerful methods of wiping out a viral infection.
249040	252880	Unfortunately, Mlyssa blocks your neurons from making interferons
252880	255600	and stays basically invisible to your immune system.
256160	259440	In contrast to many other viruses, when it replicates,
259440	263120	it doesn't kill its host, which would also trigger alarm systems.
264000	267760	Instead, it stealthily jumps from neuron to neuron,
267760	270080	very slowly making its way to your brain.
270960	274720	This phase can take weeks to months, and very rarely even years,
274720	278560	and depends on a bunch of things, like if the bite was in your face or foot,
278560	280640	or how many viruses got into your muscles.
281360	283440	Lissa is a patient monster.
283440	286000	Until it reaches its goal, you'll brainstem.
287360	291120	Finally, the immune system catches on that something isn't right and reacts.
291760	295680	It dispatches some of your most powerful antivirus cells, killer T cells,
295680	298640	to seek and kill infected cells and wipe out the enemy.
299360	302000	In other viral infections, this would be a turning point,
302000	305200	but in rabies, the T cells are rushing towards their doom.
305840	310080	Simple Lissa, with its five proteins, plays a, you know, reverse card,
310080	313120	using the immune system's ingenuity against itself.
