start	end	text
0	7480	Hello, friends and people who come to my channel just to dislike the videos and then run away.
7480	12680	I've just been sent a new video about the Alt-Right Dogs trailer by Karl Yushchenko,
12680	16680	and people keep asking me to watch it or to react to it, so I figured I would set up a
16680	21280	camera because apparently how I feel about this trailer is going to be important.
21280	26160	I don't know why, but let's find out, shall we?
26160	32040	I'm using my laptop because, for unknown reasons, my iMac hasn't been working particularly well lately.
32040	34040	So, uh, yeah. Anyway.
40720	45440	This is the opening of, uh, Reservoir Dogs, isn't it? Yeah.
45440	50000	Oh, Alt-Right Dogs. I get it.
50000	52840	Wait, why would the Alt-Right want to reference fucking Tarantino?
52840	56040	He does not have views that are agreeable to you.
59680	62680	I have nothing against white nationalism.
62680	66480	Oh no, Colonel Hans Lander disliked my videos.
66480	72000	Hans Lander's such a moral, upstanding character whose opinion is worthy of respect.
76120	79480	Is that... is that Matt Forney?
79480	81480	Man, that guy's out of shape.
82840	85720	He looks really upset. Is he being filmed surreptitiously?
85720	88720	Is this made by someone who's not a fan of these people?
91480	97920	Ah, the original film had, like, cool slow-motion close-ups, and these are just stills from a video.
97920	100840	Is Johan the character or the actor playing him?
100840	102840	What? Who?
105280	110400	You know, there were more Reservoir Dogs, so this was a more interesting thing to watch.
110400	114080	Davis? What? Why does he get a real picture?
114080	116080	What? What?
116080	118080	But there was four of them, right? Wasn't there...
118080	120080	Davis is...
120080	122080	Oh, fuck!
122080	126480	There's five of them, but no one else was around to hold the camera.
126480	128480	It's just...
130880	132880	Oh, shit.
134680	138280	Okay, so Davis isn't in this shot, which means that he's the cameraman for this bit.
138360	140360	So why is there a black border on the left?
140360	142360	What? What?
142360	145960	Davis, hold the camera steady! You're supposed to be a real director! No!
146960	148360	Goddammit!
148360	154760	Why couldn't the All Right Dogs find a tripod or a friend to fucking hold the camera for them?
155960	158960	God! Is there not even in the center of the frame?
163960	165960	What?
168960	170960	Oh, God!
172960	174960	Look, Davis...
181960	184960	Get in touch with me, Davis, and I will send you this tripod.
184960	189960	It's not very good, but it means that all five of you will be in the frame.
190960	192960	This is fucking so...
