start	end	text
0	7320	I mean, we were like, we could play it cool and act like we didn't already shoot this
7320	14380	episode months ago, but it's currently on this thing, which we are having a hard time
14380	18780	getting it off of, because the other two shoot to SD cards, this sucker shoots on tape.
18780	21400	And it's not cooperating, so.
21400	25440	So damn you, giant camera A. How dare you.
25440	26440	Camera A is out of commission.
26440	27440	So what do we got?
27440	32560	We finally get to break into the Finnish liquor that our friend Rita brought with her many
32560	36680	months ago, many, many months ago, brought with her on her great New York adventure.
36680	38280	And we met up with her.
38280	42360	And the first one, I think I'm only drinking because it is a licorice one.
42360	45680	It also needs to be served, chilled and shaken.
45680	49520	Oh my God, that is black as sin.
49520	50520	Holy.
50520	51520	Wow.
51520	56320	So that's what they do when the long never ending nights.
56320	59960	So, and like Finland will laugh at my pronunciation.
59960	64960	From what I understand, this is called, uh, Salmari?
64960	69600	Cold spiteful language.
69600	70600	It's um.
70600	74360	Is this like, is the backwards K like a backwards K like corn?
74360	75680	It's rad.
75680	76680	You know what?
76680	77680	It is Finland.
77680	78680	I feel like that could be.
78680	79680	They did give us Lordi.
79680	81760	Anyway, I just want to read the thing on the back of it though.
81760	93000	Deep in its dark licorice infused heart, is an unforgettable drinking experience waiting
93000	94200	to be released.
94200	97000	Drink as shots, but don't be misled.
97000	99640	Experience the spirit of Finland and taste Finnish folklore.
99640	103240	This is appropriate since we're talking about a book that's going to take place in India.
103240	104240	I know.
104240	105240	Which is the opposite of Finland.
105240	106240	How appropriate of us.
106240	109760	I'm embracing the heart of Finland right now.
110760	111760	Oh!
111760	115760	So that's the heart of Finland.
115760	116760	Okay.
116760	117760	How's the heart of Finland?
117760	118760	It's licorice.
118760	123040	It's, um, it's, it's got the, the winter chill on it.
123040	129360	Also the, the, the bitter of forever night, the boredom of never seeing the sun.
129360	130360	Yeah.
130360	131680	It's a lot nicer than Jaeger.
131680	132680	Oh yeah.
132680	133680	Oh, you know what?
133680	134680	Yeah, totally.
134680	135680	So.
135680	136680	Like considerably.
136680	137680	So.
137680	138680	All right.
138680	139680	And then we have our other things courtesy of Rita.
140600	141600	Wall stuff, because we need wall stuff.
141600	142600	Like, yeah.
142600	144280	Including the fan art from Nella's Tiger's Courtesy Cats.
144280	147640	I've actually got to print some of those up and put them on because they are delightful.
147640	152520	But if you want to give us alcohol from your region of the world, that's okay too.
152520	153520	We totally accept any.
153520	156520	Find a way to ship it.
156520	157680	Technically illegal in New York.
157680	163320	When we last left off last season, which is totally deliberate that we divvied this up
163320	164680	between several months.
164680	171760	When we last left off, it was, um, we were going to A, talk about, uh, some people's
171760	177400	ideas for the outline and B, we were going to review The Girl with All the Gifts, which
177400	179240	we will do next episode.
179240	182000	Also a lot of stuff, like we're, we're leaving Channel Awesome.
182000	183000	So that's a thing.
183000	184000	Yeah.
184000	187160	Uh, if you're watching this on Channel Awesome, you might want to start following us on Twitter
187160	188160	or something.
188160	189160	Yeah.
189160	190160	Uh, follow us over to Shea Apocalypse.
190160	191160	Yeah.
192040	194560	This will probably be the last episode on Channel Awesome.
194560	195960	So it's been real y'all.
195960	196960	Yeah.
196960	200920	We're going to still go just, you know, uh, as, as separate entities flying free.
200920	201920	We're leaving the nest.
201920	202920	Yeah.
202920	207640	We had a bunch of comments that were just ideas for Awoken book two, which what was
207640	208640	it?
208640	210920	Was it going to be, it was either Arisen or Aliven.
210920	211920	Yeah.
211920	212920	We haven't decided yet.
212920	213920	Yeah.
213920	215960	We still haven't, you know, we haven't, or another Mary.
215960	220280	No, I feel like another has to be book three.
220400	223920	I just feel like after two, like when we actually get around to writing three, people would
223920	224920	be like another?
224920	227560	Cause it's been a little while.
227560	233000	Uh, what was the basic thrust of the book or this plot?
