start	end	text
0	18960	All right children, it's a new decade, it's time to face the facts.
18960	21280	How do I put this delicately?
21280	24400	Your humble hostess is a total les.
24400	26760	Shame.
26760	31440	You're probably worried this is a coming out video, and I'm sorry to tell you that it is,
31440	35080	but oh, it's so much worse than just that.
35080	41440	You know, one coming out may be regarded as a misfortune, two, looks like carelessness,
41440	45120	and three, well at that point you're just doing it for attention.
45120	50400	And I do love attention, I want to be very clear about that, but I also happen to be
50400	51400	gay.
51400	54440	Some gay people love attention, it's been known to happen.
54440	59680	So there comes a time in a woman's life when you have to take a step back, look yourself
59680	64880	in the mirror, and admit this is some high-key lesbicious behavior.
64880	67840	And I'm going to talk you through how I got to that point.
67840	70760	So story time, I fell in love with my best friend.
70760	73060	Story time, telling my boyfriend I'm a lesbian.
73060	77720	Story time, my parents walked in on my Taco Bell mukbang, exposed, graphic, the tea is
77720	78720	piping hot.
78720	83080	For a long time on this channel, the official story has been that I'm bi.
83080	84560	I'm a super fucking bi.
84560	89840	But I haven't dated women since I transitioned, and for a while there, I got pretty deep into
89840	91280	the straight lifestyle.
91280	96800	This really started in 2018, by that summer, I had privately convinced myself that I was
96800	99680	a fully heterosexual woman.
99680	104520	And we're gonna circle back to how I reached that conclusion, but I'm starting in the middle
104520	105520	of things.
105520	106520	I'm like an epic poet.
106520	107520	Hail Muse.
107520	109920	Hey how are you, gorge?
109920	114400	So at the beginning of 2018, I became close friends, I'd even say best friends, with a
114400	120400	woman whomp-style called Joanne.
120400	121400	Light of my life.
121400	123200	Can we get some melodramatic music please?
123200	124600	Yeah, here we go.
124600	126680	You're gonna want to pour yourself a glass of something nice.
126680	129360	I want you to fully enjoy my pain.
129360	132400	So my friendship with Joanne got very intense, very fast.
132400	136560	It was that kind of friendship where you develop your own private language of references and
136560	140680	in-jokes, and you drive everyone around you crazy with your unintelligible banter.
140680	143760	We'd call each other pretty much every day, and we'd talk for hours.
143760	147040	And I don't think I've ever called her and not been laughing or smiling in the first
147040	152480	20 seconds, which is very unusual for me, because I am a weird, and I don't get along
152480	153960	that well with that many people.
153960	157040	One reason we got so emotionally close is, we're both trans.
157040	161200	And there's a kind of intuitive understanding and a sense of humor that I can share with
161200	164600	another trans woman that I can't really have with anyone else.
164640	171480	Oh and by the way, Joanne also happens to be just angelically beautiful, which I did
171480	173440	notice every time I looked at her.
173440	178320	And from the beginning of this relationship, it wasn't sexual, but it wasn't exactly
178320	179320	platonic either.
179320	183760	We'd get drunk and make out, we'd sleep in the same bed and cuddle, straight girls
183760	184760	do that right?
184760	185760	Gal pals!
185760	191080	I remember one of the first times I hung out with Joanne, we got our nails done together,
191080	195960	and that night we were bar hopping and she took my pretty hand and her pretty hand and
195960	198160	we walked down the street together holding hands.
198160	203560	This is garbage and I want to die, I hope you all know that I'm in agony.
203560	207360	Later we were at a bar table with friends, and every time one of us needed a drink, we'd
