start	end	text
0	6080	Hello, everyone. Today, I'd like to talk about the 2014 sci-fi film, Ex Machina.
6080	10800	Or, more specifically, I'd like to talk about the current Wikipedia plot summary for the film.
10800	15120	So, spoiler warning for Ex Machina, of course, from this point on.
15120	18480	And I want to talk about this plot summary for a couple of reasons.
18480	23840	Firstly, Ex Machina is a movie with a conclusion that is fairly open to interpretation.
23840	26960	The characters' motivations aren't stated explicitly.
26960	31600	There's a range of opinions an audience could have about why the characters do what they do
31600	33680	at the conclusion of the story.
33680	38400	But the Wikipedia plot summary for this movie contains only one interpretation of the ending,
38400	40400	which is stated very concretely.
40400	40880	They say,
45760	50640	And, additionally, it's a one-sided view of the ending that I happen to disagree with.
50640	55440	And I've been waiting for someone to edit this page to say something better for, like,
55440	57920	two years, and they never have.
57920	62480	And instead of doing it myself, I've decided to just make a video about it.
62480	66400	Before we can get into why I disagree with the Wikipedia page, though,
66400	71120	we're gonna have to briefly recap the characters and plot of Ex Machina.
71120	76560	So, the main character, or the first main character of Ex Machina, is Caleb Smith,
76560	80080	a programmer who works at a search engine company called Blue Book,
80080	83440	which is basically an in-universe version of Google.
83440	87680	The story opens with Caleb winning a contest to visit the home of his boss,
87680	90240	the CEO of Blue Book, Nathan Bateman.
90800	94800	Nathan lives in a fancy modern mansion-slash-research facility,
94800	98560	which is located on a remote estate far from civilization.
98560	102080	Nathan has been working on creating an artificial intelligence.
102080	107200	He's created an android named Ava, and he's invited Caleb to the facility, he says,
107200	111680	to test if Ava is capable of consciousness in a version of the Turing test.
111760	116000	And the bulk of the middle of the story is concerned with the interactions between Caleb
116000	121440	and Ava in their daily sessions, during which Caleb develops an attraction towards Ava and,
121440	126400	after learning that Nathan plans to wipe her memory, resolves to help her escape.
126400	130080	So, a very simple three-character story set up there.
130080	133840	We have the princess, the villain imprisoning her in his tower,
133840	136480	and the hero who's going to save her.
136480	142000	But, there is another character in this story who, at first, has a seemingly minor role,
142000	147280	but is actually very important, especially with regards to interpretations of the ending,
147280	150800	and that is Kyoko, Nathan's silent housekeeper.
150800	155840	Kyoko doesn't speak, which Nathan tells Caleb is because she does not understand English,
155840	159360	something he explains is for reasons of keeping his work secret.
159360	163760	But this, as with much of what Nathan tells Caleb, is a lie, of course.
163840	169040	Kyoko doesn't speak because she, too, is an android who has been designed not to speak.
169040	172800	But we'll talk more about why Kyoko is so important later on.
172800	178080	Now, Caleb and Nathan's relationship is defined by a very one-sided power imbalance
178080	183680	right from the start. Nathan is Caleb's boss, he's incredibly rich and successful,
183680	187280	they work in the same field, but Nathan is much more accomplished.
187280	192960	The story takes place in Nathan's house, so he owns the space the character's interacting,
192960	197760	and Nathan is physically stronger than Caleb, he's shown boxing and weightlifting.
197760	203440	Nathan is arrogant, domineering, manipulative, and he has an enormous god complex.
203440	208480	We see him dictating to Caleb how he thinks Caleb should be feeling in the moment,
208480	214320	we see him recalling things Caleb has said, but editing the words to be more flattering to himself,
214320	217360	and then ignoring Caleb when he objects.
217360	221600	He's rude and demeaning to Kyoko when she spills some wine at dinner,
221600	226960	and these behaviors escalate throughout the film into more overt physical and emotional abuse.
227520	232240	Any audience with a grasp of regular old narrative convention will understand
232240	236240	that Nathan is the villain, the antagonist of the story.
236240	241360	And furthermore, regular old narrative convention would tell us that if Nathan is the villain,
241360	245120	then Caleb, the audience's principal perspective in the story,
245120	250160	who acts in opposition to Nathan, must therefore be the hero, right?
250160	255360	Except we can ask, is Caleb heroic? Is he a good person?
